product_id,product_name,product_price,reviews,created_by,Environmental Impact,Labor Rights,Animal Welfare,Corporate Governance
BE100361,Beauty Far 361,373.54,"Doesn’t last long, fades quickly. | Caused breakouts after a week. | Bottle design is very convenient. | Very affordable and effective product. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Perfect for daily skincare routine. | Too oily and sticky after use. | Moisturizes well and feels refreshing. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin.",Greene-Hull,88,77,60,96
BE100362,Beauty Range 362,80.15,"Helped improve my skin glow. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Not suitable for sensitive skin. | Too oily and sticky after use. | Doesn’t last long, fades quickly. | Very affordable and effective product. | Caused breakouts after a week. | Perfect for daily skincare routine. | Texture is smooth and easy to apply. | Moisturizes well and feels refreshing.",May Group,38,86,64,89
BE100363,Beauty Meeting 363,159.98,"Perfect for daily skincare routine. | Fragrance is long-lasting and pleasant. | Too oily and sticky after use. | Helped improve my skin glow. | Caused breakouts after a week. | Moisturizes well and feels refreshing. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Texture is smooth and easy to apply. | Caused irritation on my skin. | Very affordable and effective product.","Walker, Buckley and Briggs",58,32,98,35
BE100364,Beauty Check 364,466.93,"Perfect for daily skincare routine. | Helped improve my skin glow. | Caused breakouts after a week. | Moisturizes well and feels refreshing. | Bottle design is very convenient. | Texture is smooth and easy to apply. | Too oily and sticky after use. | Doesn’t last long, fades quickly. | Very affordable and effective product. | Fragrance is long-lasting and pleasant.","Ochoa, Pearson and Carson",88,38,100,88
BE100365,Beauty Finish 365,30.42,Not suitable for sensitive skin. | Caused breakouts after a week. | Too oily and sticky after use. | Moisturizes well and feels refreshing. | Bottle design is very convenient. | Helped improve my skin glow. | Caused irritation on my skin. | Texture is smooth and easy to apply. | Very affordable and effective product. | Fragrance is long-lasting and pleasant. | Perfect for daily skincare routine.,Gates LLC,71,68,32,72
BE100366,Beauty Arm 366,657.89,"Caused irritation on my skin. | Caused breakouts after a week. | Bottle design is very convenient. | Perfect for daily skincare routine. | Very affordable and effective product. | Helped improve my skin glow. | Too oily and sticky after use. | Texture is smooth and easy to apply. | Not suitable for sensitive skin. | Doesn’t last long, fades quickly.",Patton Ltd,31,99,90,64
BE100367,Beauty Government 367,926.81,"Very affordable and effective product. | Texture is smooth and easy to apply. | Too oily and sticky after use. | Fragrance is long-lasting and pleasant. | Bottle design is very convenient. | Caused irritation on my skin. | Not suitable for sensitive skin. | Caused breakouts after a week. | Doesn’t last long, fades quickly. | Moisturizes well and feels refreshing.",Griffin and Sons,66,97,28,70
BE100368,Beauty To 368,362.11,"Texture is smooth and easy to apply. | Moisturizes well and feels refreshing. | Perfect for daily skincare routine. | Fragrance is long-lasting and pleasant. | Caused breakouts after a week. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Caused irritation on my skin. | Very affordable and effective product. | Not suitable for sensitive skin.",Curtis-Cervantes,95,49,82,25
BE100369,Beauty Lay 369,343.83,"Too oily and sticky after use. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Moisturizes well and feels refreshing. | Caused breakouts after a week. | Not suitable for sensitive skin. | Helped improve my skin glow. | Doesn’t last long, fades quickly. | Texture is smooth and easy to apply. | Bottle design is very convenient. | Very affordable and effective product.",Wilson-Nunez,55,85,42,52
BE100370,Beauty Pick 370,484.5,"Fragrance is long-lasting and pleasant. | Doesn’t last long, fades quickly. | Perfect for daily skincare routine. | Very affordable and effective product. | Caused irritation on my skin. | Not suitable for sensitive skin. | Caused breakouts after a week. | Texture is smooth and easy to apply. | Moisturizes well and feels refreshing. | Helped improve my skin glow.",Franklin Group,82,96,73,98
BE100371,Beauty Matter 371,7.6,"Caused irritation on my skin. | Texture is smooth and easy to apply. | Fragrance is long-lasting and pleasant. | Very affordable and effective product. | Doesn’t last long, fades quickly. | Moisturizes well and feels refreshing. | Perfect for daily skincare routine. | Caused breakouts after a week. | Too oily and sticky after use. | Not suitable for sensitive skin.",Bishop-Taylor,95,78,66,34
BE100372,Beauty Movie 372,281.36,"Caused irritation on my skin. | Very affordable and effective product. | Perfect for daily skincare routine. | Helped improve my skin glow. | Moisturizes well and feels refreshing. | Too oily and sticky after use. | Texture is smooth and easy to apply. | Fragrance is long-lasting and pleasant. | Not suitable for sensitive skin. | Bottle design is very convenient. | Caused breakouts after a week. | Doesn’t last long, fades quickly.",Bryant-Price,70,72,58,33
BE100373,Beauty To 373,383.74,"Fragrance is long-lasting and pleasant. | Caused breakouts after a week. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Moisturizes well and feels refreshing. | Perfect for daily skincare routine. | Caused irritation on my skin. | Too oily and sticky after use. | Helped improve my skin glow. | Very affordable and effective product. | Texture is smooth and easy to apply. | Not suitable for sensitive skin.","Pratt, Contreras and Johnson",62,71,45,58
BE100374,Beauty Simply 374,922.83,"Helped improve my skin glow. | Caused irritation on my skin. | Very affordable and effective product. | Perfect for daily skincare routine. | Texture is smooth and easy to apply. | Too oily and sticky after use. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Fragrance is long-lasting and pleasant. | Caused breakouts after a week. | Not suitable for sensitive skin. | Moisturizes well and feels refreshing.",Walker-Stephens,53,100,20,82
BE100375,Beauty Road 375,306.46,"Bottle design is very convenient. | Caused breakouts after a week. | Perfect for daily skincare routine. | Moisturizes well and feels refreshing. | Caused irritation on my skin. | Texture is smooth and easy to apply. | Fragrance is long-lasting and pleasant. | Doesn’t last long, fades quickly. | Too oily and sticky after use. | Not suitable for sensitive skin. | Very affordable and effective product. | Helped improve my skin glow.",Wilson Group,68,50,33,24
BE100376,Beauty Main 376,757.15,"Moisturizes well and feels refreshing. | Very affordable and effective product. | Not suitable for sensitive skin. | Perfect for daily skincare routine. | Bottle design is very convenient. | Caused irritation on my skin. | Texture is smooth and easy to apply. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Too oily and sticky after use.",Jenkins-Stewart,37,34,93,100
BE100377,Beauty Live 377,593.95,"Doesn’t last long, fades quickly. | Bottle design is very convenient. | Caused breakouts after a week. | Not suitable for sensitive skin. | Caused irritation on my skin. | Moisturizes well and feels refreshing. | Too oily and sticky after use. | Fragrance is long-lasting and pleasant. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Perfect for daily skincare routine. | Very affordable and effective product.","Williams, Cole and Aguirre",80,39,84,71
BE100378,Beauty Yet 378,831.65,"Bottle design is very convenient. | Caused irritation on my skin. | Too oily and sticky after use. | Doesn’t last long, fades quickly. | Texture is smooth and easy to apply. | Caused breakouts after a week. | Perfect for daily skincare routine. | Helped improve my skin glow. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Very affordable and effective product.",Brown Ltd,76,24,88,35
BE100379,Beauty Color 379,249.61,"Not suitable for sensitive skin. | Perfect for daily skincare routine. | Texture is smooth and easy to apply. | Caused breakouts after a week. | Bottle design is very convenient. | Helped improve my skin glow. | Too oily and sticky after use. | Doesn’t last long, fades quickly. | Fragrance is long-lasting and pleasant. | Very affordable and effective product. | Moisturizes well and feels refreshing. | Caused irritation on my skin.",Chambers PLC,24,26,86,57
BE100380,Beauty Drug 380,692.0,"Caused irritation on my skin. | Doesn’t last long, fades quickly. | Caused breakouts after a week. | Too oily and sticky after use. | Texture is smooth and easy to apply. | Not suitable for sensitive skin. | Bottle design is very convenient. | Helped improve my skin glow. | Perfect for daily skincare routine. | Fragrance is long-lasting and pleasant. | Very affordable and effective product.","Kennedy, Johnson and Miller",43,37,68,72
BE100381,Beauty Down 381,404.06,"Very affordable and effective product. | Bottle design is very convenient. | Caused irritation on my skin. | Moisturizes well and feels refreshing. | Texture is smooth and easy to apply. | Fragrance is long-lasting and pleasant. | Doesn’t last long, fades quickly. | Caused breakouts after a week. | Too oily and sticky after use. | Helped improve my skin glow. | Perfect for daily skincare routine.",Fritz-Jackson,83,75,69,96
BE100382,Beauty Professor 382,233.87,"Not suitable for sensitive skin. | Perfect for daily skincare routine. | Caused breakouts after a week. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Caused irritation on my skin. | Very affordable and effective product. | Texture is smooth and easy to apply. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing.",Powers Inc,78,94,77,72
BE100383,Beauty Song 383,906.22,"Very affordable and effective product. | Caused irritation on my skin. | Bottle design is very convenient. | Too oily and sticky after use. | Not suitable for sensitive skin. | Texture is smooth and easy to apply. | Perfect for daily skincare routine. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing. | Caused breakouts after a week. | Helped improve my skin glow. | Doesn’t last long, fades quickly.","Hansen, Park and Schneider",57,64,72,65
BE100384,Beauty Produce 384,810.62,"Fragrance is long-lasting and pleasant. | Texture is smooth and easy to apply. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Moisturizes well and feels refreshing. | Perfect for daily skincare routine. | Caused irritation on my skin. | Too oily and sticky after use. | Caused breakouts after a week. | Helped improve my skin glow. | Very affordable and effective product.","Butler, Duncan and Sullivan",52,47,76,34
BE100385,Beauty Quality 385,747.89,"Doesn’t last long, fades quickly. | Perfect for daily skincare routine. | Caused irritation on my skin. | Not suitable for sensitive skin. | Caused breakouts after a week. | Moisturizes well and feels refreshing. | Helped improve my skin glow. | Bottle design is very convenient. | Fragrance is long-lasting and pleasant. | Too oily and sticky after use.",Monroe-Parker,29,69,37,78
BE100386,Beauty Mrs 386,687.95,"Too oily and sticky after use. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Caused irritation on my skin. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Caused breakouts after a week. | Not suitable for sensitive skin. | Very affordable and effective product. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing.","Adams, Phillips and Scott",56,21,35,69
BE100387,Beauty Conference 387,212.39,"Moisturizes well and feels refreshing. | Caused breakouts after a week. | Fragrance is long-lasting and pleasant. | Too oily and sticky after use. | Caused irritation on my skin. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Very affordable and effective product. | Not suitable for sensitive skin. | Bottle design is very convenient. | Doesn’t last long, fades quickly.",Thomas-Davis,30,87,21,28
BE100388,Beauty Value 388,895.73,"Caused breakouts after a week. | Perfect for daily skincare routine. | Caused irritation on my skin. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing. | Texture is smooth and easy to apply. | Bottle design is very convenient. | Too oily and sticky after use. | Not suitable for sensitive skin. | Doesn’t last long, fades quickly.","Garcia, Peterson and Herman",43,96,32,45
BE100389,Beauty Itself 389,672.68,"Not suitable for sensitive skin. | Moisturizes well and feels refreshing. | Too oily and sticky after use. | Caused breakouts after a week. | Caused irritation on my skin. | Very affordable and effective product. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Fragrance is long-lasting and pleasant. | Doesn’t last long, fades quickly. | Perfect for daily skincare routine. | Bottle design is very convenient.",Medina-Macdonald,90,43,64,22
BE100390,Beauty Eat 390,88.82,Texture is smooth and easy to apply. | Very affordable and effective product. | Fragrance is long-lasting and pleasant. | Perfect for daily skincare routine. | Caused breakouts after a week. | Moisturizes well and feels refreshing. | Helped improve my skin glow. | Not suitable for sensitive skin. | Too oily and sticky after use. | Caused irritation on my skin.,"Jenkins, Gonzalez and Atkins",40,67,99,66
BE100391,Beauty Represent 391,485.24,"Not suitable for sensitive skin. | Doesn’t last long, fades quickly. | Very affordable and effective product. | Helped improve my skin glow. | Moisturizes well and feels refreshing. | Too oily and sticky after use. | Perfect for daily skincare routine. | Caused irritation on my skin. | Caused breakouts after a week. | Bottle design is very convenient. | Texture is smooth and easy to apply.",King-Jackson,39,64,91,24
BE100392,Beauty Human 392,171.75,"Too oily and sticky after use. | Not suitable for sensitive skin. | Moisturizes well and feels refreshing. | Caused breakouts after a week. | Helped improve my skin glow. | Doesn’t last long, fades quickly. | Texture is smooth and easy to apply. | Perfect for daily skincare routine. | Very affordable and effective product. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Bottle design is very convenient.","Brown, Lewis and Jones",29,77,62,81
BE100393,Beauty Democrat 393,935.75,"Texture is smooth and easy to apply. | Doesn’t last long, fades quickly. | Bottle design is very convenient. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing. | Caused breakouts after a week. | Very affordable and effective product. | Perfect for daily skincare routine. | Caused irritation on my skin.","Clark, Lucas and Nelson",66,55,91,24
BE100394,Beauty Scientist 394,319.19,"Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Too oily and sticky after use. | Moisturizes well and feels refreshing. | Perfect for daily skincare routine. | Very affordable and effective product.",Lopez-Clark,66,21,73,29
BE100395,Beauty Factor 395,331.75,"Very affordable and effective product. | Texture is smooth and easy to apply. | Not suitable for sensitive skin. | Moisturizes well and feels refreshing. | Doesn’t last long, fades quickly. | Perfect for daily skincare routine. | Fragrance is long-lasting and pleasant. | Helped improve my skin glow. | Caused irritation on my skin. | Bottle design is very convenient. | Too oily and sticky after use. | Caused breakouts after a week.",Lopez-Ortega,34,37,93,99
BE100396,Beauty Single 396,447.51,"Caused breakouts after a week. | Doesn’t last long, fades quickly. | Too oily and sticky after use. | Helped improve my skin glow. | Moisturizes well and feels refreshing. | Very affordable and effective product. | Texture is smooth and easy to apply. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Perfect for daily skincare routine.","Wyatt, Smith and Valdez",63,68,50,82
BE100397,Beauty Human 397,302.18,"Not suitable for sensitive skin. | Caused irritation on my skin. | Perfect for daily skincare routine. | Texture is smooth and easy to apply. | Moisturizes well and feels refreshing. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Caused breakouts after a week. | Too oily and sticky after use. | Fragrance is long-lasting and pleasant. | Very affordable and effective product.",Miller-Parker,81,27,95,44
BE100398,Beauty Paper 398,719.64,"Perfect for daily skincare routine. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Very affordable and effective product. | Not suitable for sensitive skin. | Helped improve my skin glow. | Doesn’t last long, fades quickly. | Bottle design is very convenient. | Moisturizes well and feels refreshing. | Too oily and sticky after use. | Caused breakouts after a week.","Travis, Smith and Gibbs",25,77,28,63
BE100399,Beauty Team 399,820.86,"Texture is smooth and easy to apply. | Caused irritation on my skin. | Caused breakouts after a week. | Too oily and sticky after use. | Very affordable and effective product. | Not suitable for sensitive skin. | Doesn’t last long, fades quickly. | Fragrance is long-lasting and pleasant. | Perfect for daily skincare routine. | Helped improve my skin glow.",Nguyen-Mcdonald,85,34,92,44
BE100400,Beauty Source 400,552.28,"Fragrance is long-lasting and pleasant. | Bottle design is very convenient. | Not suitable for sensitive skin. | Caused breakouts after a week. | Too oily and sticky after use. | Moisturizes well and feels refreshing. | Very affordable and effective product. | Perfect for daily skincare routine. | Doesn’t last long, fades quickly. | Texture is smooth and easy to apply.",Mccullough and Sons,95,36,67,49
BE100401,Beauty Meeting 401,562.19,"Caused breakouts after a week. | Caused irritation on my skin. | Texture is smooth and easy to apply. | Very affordable and effective product. | Perfect for daily skincare routine. | Too oily and sticky after use. | Helped improve my skin glow. | Bottle design is very convenient. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing. | Not suitable for sensitive skin. | Doesn’t last long, fades quickly.",Flores-Johnson,23,42,37,33
BE100402,Beauty White 402,874.26,"Moisturizes well and feels refreshing. | Texture is smooth and easy to apply. | Caused irritation on my skin. | Not suitable for sensitive skin. | Helped improve my skin glow. | Fragrance is long-lasting and pleasant. | Caused breakouts after a week. | Perfect for daily skincare routine. | Doesn’t last long, fades quickly. | Bottle design is very convenient.",Howard and Sons,42,85,30,62
BE100403,Beauty Debate 403,787.3,Moisturizes well and feels refreshing. | Too oily and sticky after use. | Texture is smooth and easy to apply. | Helped improve my skin glow. | Caused irritation on my skin. | Perfect for daily skincare routine. | Not suitable for sensitive skin. | Caused breakouts after a week. | Fragrance is long-lasting and pleasant. | Very affordable and effective product.,Williams-Mcintyre,32,89,81,47
BE100404,Beauty Current 404,809.34,"Very affordable and effective product. | Texture is smooth and easy to apply. | Moisturizes well and feels refreshing. | Perfect for daily skincare routine. | Bottle design is very convenient. | Too oily and sticky after use. | Caused irritation on my skin. | Doesn’t last long, fades quickly. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant.",Johnson-Boyd,100,46,38,38
BE100405,Beauty Goal 405,467.14,"Too oily and sticky after use. | Very affordable and effective product. | Caused irritation on my skin. | Not suitable for sensitive skin. | Doesn’t last long, fades quickly. | Fragrance is long-lasting and pleasant. | Bottle design is very convenient. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Caused breakouts after a week.","Vaughn, Macias and Bell",50,56,93,61
BE100406,Beauty Same 406,119.34,"Bottle design is very convenient. | Very affordable and effective product. | Caused breakouts after a week. | Too oily and sticky after use. | Texture is smooth and easy to apply. | Caused irritation on my skin. | Moisturizes well and feels refreshing. | Fragrance is long-lasting and pleasant. | Helped improve my skin glow. | Not suitable for sensitive skin. | Perfect for daily skincare routine. | Doesn’t last long, fades quickly.","Browning, Schneider and Wolf",35,68,43,39
BE100407,Beauty Control 407,584.74,"Helped improve my skin glow. | Perfect for daily skincare routine. | Fragrance is long-lasting and pleasant. | Doesn’t last long, fades quickly. | Too oily and sticky after use. | Bottle design is very convenient. | Very affordable and effective product. | Not suitable for sensitive skin. | Texture is smooth and easy to apply. | Caused breakouts after a week.",Yoder-Tanner,60,83,32,98
BE100408,Beauty Detail 408,423.56,"Helped improve my skin glow. | Bottle design is very convenient. | Not suitable for sensitive skin. | Caused breakouts after a week. | Too oily and sticky after use. | Caused irritation on my skin. | Doesn’t last long, fades quickly. | Texture is smooth and easy to apply. | Moisturizes well and feels refreshing. | Very affordable and effective product.","Schmidt, Johnson and Jacobs",20,53,65,30
BE100409,Beauty Purpose 409,145.71,"Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Helped improve my skin glow. | Very affordable and effective product. | Too oily and sticky after use. | Moisturizes well and feels refreshing. | Doesn’t last long, fades quickly. | Texture is smooth and easy to apply. | Not suitable for sensitive skin. | Bottle design is very convenient.",Oconnell Group,31,37,72,73
BE100410,Beauty Challenge 410,202.0,Caused irritation on my skin. | Too oily and sticky after use. | Very affordable and effective product. | Not suitable for sensitive skin. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Bottle design is very convenient. | Moisturizes well and feels refreshing. | Fragrance is long-lasting and pleasant. | Perfect for daily skincare routine.,Vazquez LLC,75,83,48,43
BE100411,Beauty Black 411,677.32,"Perfect for daily skincare routine. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing. | Texture is smooth and easy to apply. | Not suitable for sensitive skin. | Caused irritation on my skin. | Too oily and sticky after use. | Caused breakouts after a week. | Very affordable and effective product.",Moses-Miller,69,93,55,89
BE100412,Beauty Value 412,326.08,"Too oily and sticky after use. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing. | Very affordable and effective product. | Caused irritation on my skin. | Caused breakouts after a week. | Doesn’t last long, fades quickly. | Not suitable for sensitive skin. | Perfect for daily skincare routine. | Bottle design is very convenient. | Texture is smooth and easy to apply.","Steele, Wong and Banks",39,63,90,36
BE100413,Beauty More 413,668.59,"Bottle design is very convenient. | Doesn’t last long, fades quickly. | Caused irritation on my skin. | Moisturizes well and feels refreshing. | Very affordable and effective product. | Too oily and sticky after use. | Perfect for daily skincare routine. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Not suitable for sensitive skin.","Holmes, English and Sullivan",85,36,36,47
BE100414,Beauty Try 414,105.72,"Bottle design is very convenient. | Caused breakouts after a week. | Doesn’t last long, fades quickly. | Caused irritation on my skin. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Fragrance is long-lasting and pleasant. | Not suitable for sensitive skin. | Too oily and sticky after use. | Moisturizes well and feels refreshing. | Perfect for daily skincare routine.",Sullivan-Knapp,55,78,67,69
BE100415,Beauty Boy 415,319.76,"Very affordable and effective product. | Bottle design is very convenient. | Too oily and sticky after use. | Fragrance is long-lasting and pleasant. | Caused breakouts after a week. | Doesn’t last long, fades quickly. | Caused irritation on my skin. | Moisturizes well and feels refreshing. | Not suitable for sensitive skin. | Perfect for daily skincare routine. | Helped improve my skin glow. | Texture is smooth and easy to apply.",Smith Ltd,98,32,96,74
BE100416,Beauty Arm 416,31.0,"Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Doesn’t last long, fades quickly. | Not suitable for sensitive skin. | Moisturizes well and feels refreshing. | Bottle design is very convenient. | Caused breakouts after a week. | Perfect for daily skincare routine. | Very affordable and effective product. | Texture is smooth and easy to apply. | Helped improve my skin glow. | Too oily and sticky after use.",Lucas-Baker,57,71,43,92
BE100417,Beauty Memory 417,239.12,"Too oily and sticky after use. | Caused breakouts after a week. | Moisturizes well and feels refreshing. | Texture is smooth and easy to apply. | Caused irritation on my skin. | Doesn’t last long, fades quickly. | Very affordable and effective product. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Helped improve my skin glow. | Bottle design is very convenient.",Garner-Wiley,41,79,73,29
BE100418,Beauty President 418,565.94,"Texture is smooth and easy to apply. | Caused breakouts after a week. | Moisturizes well and feels refreshing. | Perfect for daily skincare routine. | Bottle design is very convenient. | Fragrance is long-lasting and pleasant. | Helped improve my skin glow. | Doesn’t last long, fades quickly. | Very affordable and effective product. | Not suitable for sensitive skin. | Too oily and sticky after use. | Caused irritation on my skin.",Rhodes Inc,80,61,20,40
BE100419,Beauty Level 419,508.36,"Very affordable and effective product. | Caused irritation on my skin. | Caused breakouts after a week. | Perfect for daily skincare routine. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Helped improve my skin glow. | Doesn’t last long, fades quickly. | Too oily and sticky after use. | Bottle design is very convenient. | Moisturizes well and feels refreshing.","Brown, Nicholson and Serrano",69,83,98,77
BE100420,Beauty Show 420,280.96,"Caused breakouts after a week. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing. | Doesn’t last long, fades quickly. | Perfect for daily skincare routine. | Helped improve my skin glow. | Caused irritation on my skin. | Not suitable for sensitive skin. | Too oily and sticky after use. | Very affordable and effective product. | Bottle design is very convenient.",Mccarthy Group,78,85,86,53
BE100421,Beauty Black 421,603.55,"Doesn’t last long, fades quickly. | Perfect for daily skincare routine. | Caused irritation on my skin. | Texture is smooth and easy to apply. | Helped improve my skin glow. | Caused breakouts after a week. | Not suitable for sensitive skin. | Bottle design is very convenient. | Moisturizes well and feels refreshing. | Fragrance is long-lasting and pleasant. | Very affordable and effective product.",James LLC,39,53,25,62
BE100422,Beauty Hair 422,53.48,"Fragrance is long-lasting and pleasant. | Caused breakouts after a week. | Not suitable for sensitive skin. | Moisturizes well and feels refreshing. | Perfect for daily skincare routine. | Caused irritation on my skin. | Helped improve my skin glow. | Doesn’t last long, fades quickly. | Bottle design is very convenient. | Very affordable and effective product. | Too oily and sticky after use. | Texture is smooth and easy to apply.","Andrews, Gonzales and Williams",55,90,97,30
BE100423,Beauty Hot 423,204.26,"Fragrance is long-lasting and pleasant. | Very affordable and effective product. | Too oily and sticky after use. | Bottle design is very convenient. | Moisturizes well and feels refreshing. | Caused breakouts after a week. | Texture is smooth and easy to apply. | Not suitable for sensitive skin. | Caused irritation on my skin. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Perfect for daily skincare routine.",Osborn-Weber,34,83,74,52
BE100424,Beauty Home 424,614.98,"Caused breakouts after a week. | Doesn’t last long, fades quickly. | Very affordable and effective product. | Helped improve my skin glow. | Too oily and sticky after use. | Not suitable for sensitive skin. | Bottle design is very convenient. | Caused irritation on my skin. | Texture is smooth and easy to apply. | Perfect for daily skincare routine. | Moisturizes well and feels refreshing.",Rich-Hernandez,81,52,57,77
BE100425,Beauty Energy 425,184.05,"Texture is smooth and easy to apply. | Very affordable and effective product. | Caused breakouts after a week. | Bottle design is very convenient. | Helped improve my skin glow. | Caused irritation on my skin. | Moisturizes well and feels refreshing. | Fragrance is long-lasting and pleasant. | Not suitable for sensitive skin. | Too oily and sticky after use. | Doesn’t last long, fades quickly.",Young Ltd,22,31,52,65
BE100426,Beauty Fish 426,285.28,"Helped improve my skin glow. | Doesn’t last long, fades quickly. | Caused breakouts after a week. | Fragrance is long-lasting and pleasant. | Very affordable and effective product. | Texture is smooth and easy to apply. | Too oily and sticky after use. | Moisturizes well and feels refreshing. | Not suitable for sensitive skin. | Perfect for daily skincare routine. | Bottle design is very convenient. | Caused irritation on my skin.",Roberts LLC,24,95,27,80
BE100427,Beauty Himself 427,524.87,"Moisturizes well and feels refreshing. | Texture is smooth and easy to apply. | Perfect for daily skincare routine. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Caused breakouts after a week. | Bottle design is very convenient. | Not suitable for sensitive skin. | Too oily and sticky after use. | Doesn’t last long, fades quickly. | Helped improve my skin glow.",Wright LLC,75,38,98,81
BE100428,Beauty Each 428,345.22,"Fragrance is long-lasting and pleasant. | Doesn’t last long, fades quickly. | Caused irritation on my skin. | Caused breakouts after a week. | Moisturizes well and feels refreshing. | Perfect for daily skincare routine. | Too oily and sticky after use. | Helped improve my skin glow. | Not suitable for sensitive skin. | Texture is smooth and easy to apply. | Very affordable and effective product. | Bottle design is very convenient.",Gonzales Ltd,50,28,97,20
BE100429,Beauty Particularly 429,18.26,"Caused irritation on my skin. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Caused breakouts after a week. | Moisturizes well and feels refreshing. | Too oily and sticky after use. | Perfect for daily skincare routine. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Bottle design is very convenient.",Young and Sons,54,93,39,40
BE100430,Beauty Wish 430,63.66,"Too oily and sticky after use. | Caused irritation on my skin. | Bottle design is very convenient. | Very affordable and effective product. | Perfect for daily skincare routine. | Helped improve my skin glow. | Not suitable for sensitive skin. | Caused breakouts after a week. | Doesn’t last long, fades quickly. | Moisturizes well and feels refreshing. | Texture is smooth and easy to apply.",Lopez LLC,90,36,74,81
BE100431,Beauty Day 431,166.98,"Perfect for daily skincare routine. | Texture is smooth and easy to apply. | Not suitable for sensitive skin. | Doesn’t last long, fades quickly. | Moisturizes well and feels refreshing. | Helped improve my skin glow. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Very affordable and effective product. | Too oily and sticky after use.","Greene, Murphy and Alvarado",89,69,67,83
BE100432,Beauty Important 432,841.45,"Texture is smooth and easy to apply. | Caused irritation on my skin. | Not suitable for sensitive skin. | Helped improve my skin glow. | Too oily and sticky after use. | Moisturizes well and feels refreshing. | Perfect for daily skincare routine. | Bottle design is very convenient. | Caused breakouts after a week. | Very affordable and effective product. | Doesn’t last long, fades quickly.","Lynch, Alvarado and Miller",45,58,75,92
BE100433,Beauty Director 433,248.75,"Too oily and sticky after use. | Caused irritation on my skin. | Perfect for daily skincare routine. | Bottle design is very convenient. | Caused breakouts after a week. | Doesn’t last long, fades quickly. | Texture is smooth and easy to apply. | Moisturizes well and feels refreshing. | Fragrance is long-lasting and pleasant. | Not suitable for sensitive skin. | Helped improve my skin glow.",Wilson-Williams,20,60,29,75
BE100434,Beauty Do 434,612.28,"Caused irritation on my skin. | Perfect for daily skincare routine. | Too oily and sticky after use. | Bottle design is very convenient. | Texture is smooth and easy to apply. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Very affordable and effective product. | Helped improve my skin glow. | Doesn’t last long, fades quickly. | Moisturizes well and feels refreshing.",Paul and Sons,26,29,71,20
